concept1,concept2
church,gather_funds_for_helping_others
church,gathering_place
church,get_help
church,get_married_in
church,give_help
church,go_there_and_pray
church,learn
church,learning_about_christianity
church,listening_to_sermon
church,meeting_other_people
church,meeting_with_pastor
church,parish_within
church,plant_good_thoughts
church,practice
church,prayer
church,praying
church,preaching
church,provide_atmosphere_for_praise
church,provide_atmosphere_for_prayer
church,provide_atmosphere_for_worship
church,quiet
church,reach_out_to_community
church,reminded
church,rinse_away_faulty_emotional_states
church,serve
church,sing
church,singing_and_praying_together
church,social_support
church,spiritual_healing
church,spiritual_renewal
church,strength_for_flock
church,support_moral_populace
church,weddings
church,worship
church,worship_in
church,worshipping_christian_god
church_central_passage,entering_church
church_central_passage,exiting_church
church_side_passage,enter_church
church_side_passage,sneaking_out_early
church_side_passage,walking_to_pew
churchkey,open_beer
churchyard,bride_to_throw_bouqet
churchyard,charitie_events
churchyard,contemplation
churchyard,easter_egg_hunts
churchyard,empty_space_around_church
churchyard,family_history
churchyard,for_graveyard
churchyard,gather
churchyard,gathering_faithful
churchyard,graves
churchyard,have_picnics
churchyard,headstones
churchyard,honor_guard_of_bride
churchyard,meeting_after_church
churchyard,meeting_before_church
churchyard,sit_in_after_church
churchyard,surrounding_church
churchyard,walk_around_in
cider,drinking
cigaratte,smoking
cigarette,burn
cigarette,burn_hole_in_clothing
cigarette,burning
cigarette,delivering_tobbacco_smoke_to_lungs
cigarette,nervous_people
cigarette,relaxation
cigarette,relaxing
cigarette,smoke
cigarette,smoking
cigarette,smoking_tobacco
cigarette,torture
cigarette,trying_to_accepted_with_friends
cigarette,ward_off_mosquitoes
cigarette_lighter,lighting_cigarettes
cigarettes,catch_buzz
cigars,enjoy
cinema,displaying_new_motion_pictures
cinema,entertainment
cinema,going_on_date
cinema,hanging_out_with_friends
cinema,making_money
cinema,see_movie
cinema,showing_how_life_should_have_been
cinema,showing_movies
cinema,viewing_movies
cinema,watch_film
cinema,watch_movie
cinema,watching_films
cinema,watching_films_in
cinema,watching_movies
circular_route,coming_back_to_start
circular_route,delivering_newspapers
circular_route,ending_up_where_started
circular_route,getting_back_to_starting_poin
circular_route,go_in_circles
circular_route,going_around
circular_route,going_nowhere
circular_route,return_trip
circular_route,returning_to_origin
circular_route,returning_to_start
circular_route,returning_to_start_point
circular_route,seeing_same_scenary_twice
circular_route,traveling_in_circle
circular_route,wasting_spare_time
citalopram,treating_ocd
city,businesses
city,commerce
city,concentrations_of_people_to_live
city,facilitate_industry
city,go_shopping
city,live_in
city,living_in
city,people
city,protection
city_hall,court
city_hall,have_meetings
city_hall,leadership
city_hall,local_government_business_and_meetings
city_hall,look_at_deeds
city_hall,mayor
city_hall,meetings
city_hall,paying_traffic_tickets
city_hall,planning
city_hall,press_conferences_by_mayor
city_hall,pride
city_hall,town_meetings
city_hall,vote
clamp_binder,clamping_items_together
clamp_binder,hold_papers
clarinet,blow_notes
clarinet,buying
clarinet,impressing_date
clarinet,join_band
clarinet,joining_jazz_band
clarinet,make_music
clarinet,making_music
clarinet,member_of_musical_organization
clarinet,performing_music
clarinet,play_jazz_music
clarinet,play_music
clarinet,play_music_in_orchestra
clarinet,play_ragtime
clarinet,play_wonderful_songs
clarinet,playing
clarinet,playing_music_in_band
clarinet,playing_tune
clarinet,practicing_music
clarinet,selling
class,learning
classroom,classes
classroom,congregating
classroom,creating_art_with_others
classroom,education
classroom,experimenting
classroom,find_desks
classroom,gathering_of_students
classroom,hold_sway
classroom,holding_activities
classroom,join_class
classroom,learn_subject
classroom,learning
classroom,learning_information
classroom,listening
classroom,offering_opinions
classroom,participating
classroom,place_to_meet_for_discussion
classroom,seat_class
classroom,start_school
classroom,studying
classroom,taking_tests
classroom,teach
classroom,teach_children
classroom,teach_course_in_sustainable_culture
classroom,teach_students
classroom,teacher_and_students
classroom,teachers_to_work_in
classroom,teaching
classroom,teaching_students
classroom,test_taking
classroom,testing_one's_knowledge
classroom_chair,sit_at_dask
classroom_chair,sit_at_desk
classroom_chair,sit_in_during_school
classroom_chair,students
classroom_chair,students_to_sit_in
clavichord,historical_interest
clavichord,make_music
clavichord,making_music
clavichord,music
clavichord,musical_instrument
clavichord,old_music
clavichord,old_music_production
clavichord,play_music
clavichord,playing
clavichord,playing_beautiful_music
clavichord,playing_music
clavichord,plucking_strings
clavichord,producing_music
claw_hammer,remove_nails_from_wood
clay,make_sculpture
clay,making_bricks
clay,sculpting
clean_buckets,catch_rainwater
cleaners,dirt
cleaning,cleanliness
cleaning,creating_comfortable_environment
cleaning,fighting_disease
cleaning,fighting_entropy
cleaning,fighting_infections
cleaning,getting_rid_of_dirt
cleaning,getting_rid_of_grime
cleaning,getting_rid_of_stink
cleaning,hygiene
cleaning,impressing_other_people
cleaning,making_not_dirty_anymore
cleaning,organization
cleaning,removing_dirt
cleaning,removing_dirt_from_carpets
cleaning,removing_dust_from_shelves
cleaning,removing_food_from_dishes
cleaning,removing_stains
cleaning,sanitation
cleaning,tidiness
cleaning_clothes,appearance
cleaning_clothes,appearing_reasonably_well_dressed
cleaning_clothes,being_attractive
cleaning_clothes,cleanliness
cleaning_clothes,creating_tidy_appearance
cleaning_clothes,fitting_in_with_social_norm
cleaning_clothes,getting_rid_of_dirt
cleaning_clothes,getting_rid_of_sweat
cleaning_clothes,having_clean_ones_to_wear
cleaning_clothes,having_clothes_clean
cleaning_clothes,health
cleaning_clothes,hygeine
cleaning_clothes,impressing_others
cleaning_clothes,keeping_clothing_from_stinking
cleaning_clothes,keeping_free_from_dirt
cleaning_clothes,keeping_reputation_good_one
cleaning_clothes,keeping_yourself_clean
cleaning_clothes,looking_smarter
cleaning_clothes,maintaining_hygeine
cleaning_clothes,making_clothes_look_nicer
cleaning_clothes,making_clothes_smell_better
cleaning_clothes,making_look_nice
cleaning_clothes,making_not_look_shabby
cleaning_clothes,making_not_smell_bad
cleaning_clothes,making_smell_and_look_better
cleaning_clothes,not_smelling_bad
cleaning_clothes,part_of_personal_hygiene
cleaning_clothes,partially_acknowledging_social_graces
cleaning_clothes,removing_stains_and_smells
cleaning_clothes,respecting_society's_norms
cleaning_clothes,showing_good_manners
cleaning_clothes,smelling_better_when_dressed
cleaning_clothes,strengthening_sense_of_self
cleaning_clothing,appearance
cleaning_clothing,appropriate_appearance_and_health
cleaning_clothing,avoiding_smelling_bad
cleaning_clothing,being_presentable_in_society
cleaning_clothing,eliminate_disease
cleaning_clothing,eliminate_smells
cleaning_clothing,getting_dirt_off_of_clothes
cleaning_clothing,good_hygene
cleaning_clothing,good_looks
cleaning_clothing,hygiene
cleaning_clothing,keeping_fresh
cleaning_clothing,lint_removal
cleaning_clothing,looking_professional
cleaning_clothing,looking_smart
cleaning_clothing,maintenance
cleaning_clothing,making_clothes_look_nice
cleaning_clothing,making_clothing_look_nice
cleaning_clothing,making_clothing_smell_better
cleaning_clothing,prolong_life
cleaning_clothing,removing_dirt
cleaning_clothing,removing_germs
cleaning_clothing,removing_stains
cleaning_clothing,removing_unsightly_stains
cleaning_clothing,sanitation
cleaning_clothing,smell
cleaning_clothing,smelling_better
cleaning_clothing,smelling_nice
cleaning_clothing,so_don't_smell_bad
cleaning_clothing,stain_removal
cleaning_clothing,washing_machines
cleaning_house,avoiding_pests
cleaning_house,concretizing_philosophical_position
cleaning_house,daily_and_weekly_maintenance
cleaning_house,demonstrating_pride_of_ownership
cleaning_house,do
cleaning_house,domestic_upkeep
cleaning_house,exercise
cleaning_house,finding_missing_things
cleaning_house,good_hygene
cleaning_house,guests
cleaning_house,happiness
cleaning_house,having_nice_place_to_live
cleaning_house,hygienic_and_aesthetic_reasons
cleaning_house,keeping_healthy
cleaning_house,keeping_house_free_of_dirt
cleaning_house,killing_germs
cleaning_house,maid
cleaning_house,making_house_clean
cleaning_house,preparing_for_guests
cleaning_house,sanitation
cleaning_house,wasting_life
cleaning_house,wives_and_children
cleaning_room,avoiding_health_department
cleaning_room,being_organized
cleaning_room,being_tidy
cleaning_room,comfort
cleaning_room,creating_order_out_of_chaos
cleaning_room,feeling_better_about_oneself
cleaning_room,finding_lost_items
cleaning_room,finding_things
cleaning_room,get_mom_off_back
cleaning_room,health
cleaning_room,healthy_living
cleaning_room,keeping_house_tidy
cleaning_room,keeping_things_neat
cleaning_room,losers
cleaning_room,maid_to_do
cleaning_room,making_safer
cleaning_room,order
cleaning_room,organising_things
cleaning_room,pleasing_mom
cleaning_room,pleasing_mother
cleaning_room,putting_stuff_away
cleaning_room,reducing_clutter
cleaning_room,sanitary_reasons
cleaning_room,sanitizing
cleaning_room,tempting_parents_to_give_pocket_money
cleaning_room,tidyness
cleaning_septic_tank,uncontaminated_groundwater
cleaning_up,reducing_bacteria
cleaver,cut_up_chicken
cleaver,cutting
cliff,commit_suicide
climbing,ascending
climbing,ascending_mountain
climbing,attaining_views
climbing,enjoyment
climbing,exercise
climbing,exercising
climbing,fun
climbing,gaining_ground
climbing,getting_into_shape
climbing,getting_on_top
climbing,getting_over_obstacle
climbing,getting_to_higher_ground
climbing,getting_to_higher_location
climbing,getting_to_higher_place
climbing,getting_to_top
climbing,getting_to_top_of
climbing,getting_up_mountain
climbing,going_up
climbing,going_up_hill
climbing,going_up_mountain
climbing,going_up_rope
climbing,going_up_stairs
climbing,going_up_tree
climbing,having_fun
climbing,moving_up_along_object
climbing,personal_satisfaction
climbing,reaching_objects
climbing,reaching_peak
climbing,reaching_top_of
climbing,rising_up_in_world
climbing,social_aggrandisement
climbing_mountain,accomplishing_somthing_special
climbing_mountain,accomplishment
climbing_mountain,adventure
climbing_mountain,adventurous
climbing_mountain,army_units
climbing_mountain,challenge
climbing_mountain,conquering_nature
climbing_mountain,danger
climbing_mountain,enjoying_challenge
climbing_mountain,enjoying_god's_beautiful_creation
climbing_mountain,enjoying_scenery
climbing_mountain,entertainment
climbing_mountain,excercise
climbing_mountain,excitement
climbing_mountain,exercise
climbing_mountain,experiencing_moment
climbing_mountain,experiencing_new_things
climbing_mountain,fun
climbing_mountain,gaining_sense_of_accomplishment
climbing_mountain,getting_exercise
climbing_mountain,getting_good_view
climbing_mountain,getting_great_view
climbing_mountain,getting_to_top
climbing_mountain,having_good_place_to_yoddle
climbing_mountain,hiking
climbing_mountain,in_good_physical_condition
climbing_mountain,people_in_good_condition
climbing_mountain,physical_challenge
climbing_mountain,physical_challenges
climbing_mountain,practicing_skills
climbing_mountain,reaching_top
climbing_mountain,rock_climbing
climbing_mountain,rush_of_excitement
climbing_mountain,seeing_world_from_top
climbing_mountain,sport
climbing_mountain,taking_pictures
climbing_mountain,test
climbing_mountain,thrill
climbing_mountain,thrill_of
climbing_mountain,thrill_of_danger
climbing_mountain,training_in_mental_and_physical_toughness
climbing_mountain,with_right_mental_attitude
clip,bind
clip,dogs
clip,hairstyles
clip,hold_hair_away_from_one's_face
clip,holding
clip,holding_small_light_things_together
clip,holding_things_together
clip,keeping_papers_together
clip,kind_of_pace
