Item ID,Content,Annotation
1773741177739u84ql34xz3,Are blazer from clothes that are blazer?,Correct
17737411777390wzuhplkrcui,"Is 'innovate' associated with 'progress, advancement'?",Correct
1773741177739ca6eo07qwn5,Is 'liquefy' associated with the frame 'Cause change of phase - A Cause or Agent causes a Patient to undergo a change of phase'?,Correct
1773741177739yf3y6xz7tpb,Are rice from food that are paddy?,Correct
1773741177739yt29xugmo1g,"Is 'flowing' associated with 'hand, handwriting, script'?",Correct
17737411777398kuvmygusys,Is 'institution' associated with the frame 'Co-association - Two or more individuals have a relationship by virtue of belonging to the same organization or institution'?,Correct
1773741177739ridyj7y0y9g,Is Roman mythology related to lares and penates?,Correct
17737411777394uejpapiaoh,Is study used for understanding?,Correct
1773741177739kuv3j9xrz6l,"Is 'diplomatic' associated with the frame 'Alliance - After having worked separately for some time, two or more organizational or individual Members are now organized in an Alliance so that they may better pursue some common Purposes'?",Correct
1773741177739b4gsi6ar36n,Is 'size' associated with the frame 'Attributes - An Entity has a particular Attribute with some Value'?,Correct
1773741177739loknx2tivl,Is meeting girls used for personal growth?,Correct
1773741177739xye0ave15zo,Are foyer from home that are used for entrance?,Correct
1773741177739fxtn2jwyja,Are fence from home that can have latch?,Correct
1773741177739zvwpap2jd5f,Are watch from artifacts that can have carriage?,Incorrect
17737411777391lgjrm9hoyt,"Is 'camouflage' associated with 'hunting, hunt'?",Correct
1773741177739g3wa9ccw3n,Is 'train' associated with 'soldier'?,Correct
1773741177739jdxs7h2l1b7,Is 'address' associated with the frame 'Confronting problem - An Agent becomes involved in an Issue which has negative consequences for them'?,Correct
1773741177739zj9m5issfb,Are hamster from animals that can be bury?,Correct
1773741177739ft1tdpfezx,"Is 'address' associated with 'reply, response, answer'?",Correct
1773741177739io2wzybv6vc,"Is 'deficiency' associated with 'food, nutrient, nutrition'?",Correct
17737411777394pmnqgi8m7y,Are dress from clothes that can be made of fabric?,Correct
1773741177739mfqszpu2sok,"Is 'image sensor' associated with the frame 'Optical image - This frame describes non-artifact Images resulting from an interation between light and some kind of matter, usually a Source entity'?",Correct
1773741177739cuknqahq9ml,Is leukapheresis related to apheresis?,Correct
177374117773919m4dyv8jhqj,Is breathing fresh air used for clearing the head?,Correct
1773741177739kch79mm5ip,Are dog from animals that are eutherian mammal?,Correct
17737411777393putcjxzvng,Are Chinook from vehicles that are cargo helicopter?,Correct
1773741177739fbhznxvjec6,Is 'practical' associated with 'recommendation'?,Correct
1773741177739rc8kj4h0sn,"Is 'represented' associated with 'signified, sense'?",Correct
1773741177739y5cmi09lrme,Are work shirt from clothes that are used for work?,Correct
1773741177739wwlebi5lipa,Are truck from vehicles that can be white?,Correct
1773741177739l4xip4s66g8,"Is 'cottontail' associated with 'coney, cony, rabbit'?",Correct
1773741177739xq5n0jwqvhs,Is graphics engine related to sprite?,Correct
1773741177739hkn8cqyhktm,Is 'devastate' associated with the frame 'Catastrophe - The words in this frame involve an Undesirable event which affects the Patient negatively'?,Correct
1773741177739b1llnwvml0s,Is efficiency related to production?,Correct
1773741177739td04dllrw6,"Is 'toes' associated with 'pes, foot, human foot'?",Correct
1773741177739z7tuagpwvks,Is 'demarcate' associated with the frame 'Part edge - This describes a part whole relationship where the Part provides the boundary between the Whole and what is not that object'?,Correct
1773741177739jk4xbe5hube,Are car from vehicles that can be aerodynamic?,Correct
1773741177739acl79lmr62q,Is bird used for ecosystem balance?,Correct
1773741177739xok8ivrw7pj,Is article related to reporter?,Correct
1773741177739fobxo10ajz,Are fireplace from appliance that can have fire iron?,Correct
1773741177739x4ordeawmul,Are scarf from artifacts that can be made of cloth?,Correct
1773741177739iedf1zb7qt,"Is 'route' associated with 'route, path, itinerary'?",Correct
1773741177739iuh2be2si1,"Is 'surface tension' associated with 'sheet, plane'?",Incorrect
17737411777397xp0u42dzjt,Are fox squirrel from animals that are barker?,Correct
17737411777399t5mqchpxn,"Is 'calmness' associated with 'peace, ease'?",Correct
1773741177739wu14qakxrfb,Are Applesauce from food that can be found or used in trees?,Incorrect
17737411777396yx7kg4868q,Is 'resolve' associated with 'problem'?,Correct
1773741177739vry3cc5y8i9,Are rye bread from food that are Boston brown bread?,Correct
1773741177739qtmxtsuys1i,"Is 'engine' associated with the frame 'Operate vehicle - The words in this frame describe motion involving a Vehicle and someone who controls it, the Driver'?",Correct
1773741177739ukrfn8wee68,Are lamp from appliance that can have light?,Correct
1773741177739pjd4l9fxnz,Is Cambridgeshire related to huntingdon?,Correct
17737411777395bg1nyosmp,Are bulb from food that are plant structure?,Correct
17737411777393isi8auhsl4,Is stopping being married to used for separation of assets?,Correct
17737411777392zpyregi9z8,Is 'necessary' associated with the frame 'Institutionalization - A Patient is committed to the care of a medical Facility by a proper Authority'?,Incorrect
1773741177739h3ju46g2s89,Is home makeover related to make over?,Correct
1773741177739omjapzj3lo,Is laser used for laser eye surgery?,Correct
1773741177739zkbvj6a1v7,Is skylight used for interior design?,Correct
17737411777391hptksoijxe,Are tank from containers that can have tap?,Correct
1773741177739qr2lj9rtnz,Is 'oppose' associated with the frame 'Repel - A Defender successfully repels the aggressive attempt of takeover by an Enemy'?,Correct
1773741177739xcaitawxrk,"Is 'deportation' associated with the frame 'Extradition - A Suspect in a Current jurisdiction is forced by Authorities (of the Current jurisdiction) to go to the Crime jurisdiction, i'?",Correct
1773741177739d6giyeosojm,Are leather jacket from clothes that are single-breasted jacket?,Correct
1773741177739vu5t12jg4sg,Is programmed related to hardwired?,Correct
17737411777395307pu952kg,Is 'catalyst' associated with 'reaction'?,Correct
1773741177739q1j4esx1y5,Is hardware shop used for buy building materials?,Correct
1773741177739nduikubtfkk,"Is 'apathetic' associated with 'attitude, mental attitude, disposition'?",Correct
17737411777390ejiovlalvsq,Is 'detain' associated with the frame 'Being incarcerated - A Prisoner is punished for committing a Crime by being confined to a Prison for a specified period of time'?,Correct
17737411777398vtpxncf7mu,"Is 'foggy' associated with 'confusedness, confusion, mental confusion'?",Correct
17737411777392eeps3a5uqe,"Is 'badge' associated with 'designation, identification'?",Correct
177374117773908z42tke85no,Are ship from vehicles that can have mast?,Correct
1773741177739kmjtwae2uzl,"Is 'smartphone' associated with 'call, telephone call, phone call'?",Correct
1773741177739ndar39g0ch7,"Is 'sleep' associated with the frame 'Animals - The LUs in this frame refer to biological entities other than human beings and plants, which are labeled by the FE Animal'?",Correct
1773741177739n08vane852,Is going to pub used for socializing?,Correct
1773741177739tjdzdqhjop,Are sailboat from vehicles that can have mast?,Correct
17737411777392emg100vkop,Is buoy related to anchor?,Correct
177374117773999f6v8927ti,"Is 'accurate' associated with 'designation, identification'?",Correct
1773741177739n8e8noesz6,Is sofa bed used for sleeping?,Correct
1773741177739vg9cblmbipd,Are poor boy from food that are hoagie?,Incorrect
1773741177739lvxwvrg4b0q,Are Velveeta from food that are Velveeta?,Correct
1773741177739otrbymy2ov,Is 'city' associated with the frame 'Expected location of person - A Person usually resides or works in a Location'?,Correct
1773741177739ozv93wx0ajn,"Is 'fuzzy' associated with 'cover, coverlet, blanket'?",Correct
1773741177739ng4d5awqik,"Is 'vigilant' associated with the frame 'Patrolling - An individual or group, the Patrol moves through and examines a Ground in order to ensure that it is in a generally Desired state of affairs, particularly that it is safe and contains no dangerous Unwanted entity'?",Correct
1773741177739arvqm6e5tz,Is 'understanding' associated with 'conversation'?,Correct
1773741177739cxczb6ic5wl,Are Toyota from vehicles that are stock car?,Correct
177374117773995rd3vxvgqo,"Is 'movement' associated with the frame 'Historic event - In the course of history, an Event or Entity is taken to have importance or significance'?",Correct
1773741177739hindf7ci2b,Is skippered boat related to skipper?,Correct
1773741177739t6d75ls1osj,Is commensalism related to symbiosis?,Correct
1773741177739wjnibk569w,Is world used for globalization?,Correct
17737411777392h1a1advyib,Is 'abyss' associated with 'depth'?,Correct
1773741177739oxdu5bozs7,Are truck from vehicles that are packet?,Correct
17737411777392tx8jt3qefa,"Is 'disadvantaged' associated with 'class, stratum, social class'?",Correct
1773741177739ykoufjrsos,Are bread from food that can have glucose?,Correct
1773741177739yeyo764bel,"Is 'teach' associated with 'school, schoolhouse'?",Correct
1773741177739svow1zluqoi,Is brain health related to euthyneury?,Incorrect
1773741177739pfex9p6k7pf,"Is 'undermine' associated with 'irony, sarcasm, satire'?",Correct
1773741177739p57j1p366w,Is plane ticket used for boarding pass?,Correct
1773741177739xclgm8cmcia,Is social impact related to cesg?,Incorrect
1773741177739on6fdpwn0o8,Are fishing bobber from instruments that can be made of cork?,Correct
1773741177739cwmnd671p6,"Is 'attractiveness' associated with the frame 'Desirability - This frame concerns an Evaluee being judged for its quality, i'?",Correct
1773741177739c9k6fqiexq,Are bowl from home that are tableware?,Correct
17737411777390rsiuucl5eu,"Is 'legendary' associated with 'fable, legend'?",Correct
1773741177739nh7lpeycm4n,"Is 'puddle' associated with the frame 'Being wet - An Item is in a state of wetness with the possibility of the wetting Liquid being mentioned, along with the Degree of wetness'?",Correct
1773741177739o7k0vv3bcai,"Is 'preferred' associated with the frame 'Preference - An Experiencer has a greater desire to participate in some Event, as against another (contextually recoverable) event which exhibits a specific Contrast with the Event'?",Correct
17737411777390hka13ihxfk,Is indian ocean used for fishing?,Correct
1773741177739stwpditx6bt,Is jewelry related to tippet?,Incorrect
1773741177739glmm3ll0efg,Are trumpet from instruments that can have resonance chamber?,Correct
1773741177739lrzxfxavq7g,"Is 'reconciliation' associated with the frame 'Forgiveness - A Judge refrains from imposing, or demanding a punishment for an Evaluee who has committed an Offense'?",Correct
1773741177739qe8ti0g377,Is 'utilize' associated with 'technique'?,Correct
1773741177739do4nbxjcrk,Is 'abide with' associated with the frame 'Compliance - This frame concerns Acts and State of Affairs for which Protagonists are responsible and which either follow or violate some set of rules  or Norms'?,Correct
177374117773956a0j8xi7r2,Is 'focused' associated with the frame 'Activity ongoing - An Agent is performing the portion of an Activity in which there is dynamic stability'?,Correct
17737411777394h2vtjpa15x,Is gusty related to windy?,Correct
1773741177739rap908jmxy,"Is 'talented' associated with 'architect, designer'?",Correct
1773741177739t4wanwert7e,Are Ntombi from animals that are basenji?,Incorrect
17737411777398g6vlwdu0h8,Are cast iron kettle from appliance that can be made of cast iron?,Correct
