Item ID,Content,Annotation
1773741138410vos7ya2edc,Are Cab from vehicles that can be found or used in terminals?,Correct
17737411384105vadw245yrc,Is creating art used for communicating ideas?,Correct
1773741138410g6rjb2l3lwu,Are sweet tea from food that are ice tea?,Correct
177374113841005ai6ao2udm7,"Is 'audiologist' associated with 'ears, ear'?",Correct
17737411384108ojdc03rki,Is option pricing related to low exercise price option?,Correct
1773741138410jlok4vew0c,Are lighting from home that can be found or used in venues?,Correct
1773741138410qskjqx1g1n,Is taking bath used for bathing a pet?,Correct
177374113841038060w9rczc,Is hair gel used for creating textured looks?,Correct
1773741138410f8o2joic3n,"Is 'deliver' associated with 'lecture, talk, public lecture'?",Correct
1773741138410zx5zi63jbmq,Is 'hazardous' associated with the frame 'Risky situation - A particular Situation is likely (or unlikely) to result in a harmful event befalling an Asset'?,Correct
1773741138410ujv07wmigi,"Is 'permanent' associated with the frame 'Hair configuration - Temporary or permanent Styles and Configurations of Hair, as well as its inherent Nature'?",Correct
177374113841055f5tk9sg7y,Is beneficial related to effective?,Correct
1773741138410vi2aogtua1,Are boats from vehicles that are used by helmsmen?,Correct
1773741138410s6heugqethm,"Is 'contentious' associated with the frame 'Point of dispute - The answer to a Question is under discussion in a Group, which still  has a difference of opinion among its members'?",Correct
1773741138410u9bukwe2x3l,"Is 'trace' associated with 'iodine, atomic number 53, i'?",Correct
17737411384109t06cjdexj,"Is 'spoilage' associated with the frame 'Rotting - In this frame a Patient, which is  an organic substance, undergoes the natural process of decaying from an Initial state to a Result'?",Correct
1773741138410t50ufu8vnb,Are mirabelle from food that are stone fruit?,Correct
1773741138410s1bnppkcm5e,"Is 'glow' associated with the frame 'Location of light - A perceptible Figure shows up against a Ground location due to Light shining on/from it, its salience possibly dependent on a Cause of shine'?",Correct
17737411384107blci6g0wsk,"Is 'seniority' associated with 'position, status'?",Correct
1773741138410pdr0ok3dk4,Is 'exchange' associated with the frame 'Reciprocality - This frame characterizes states-of-affairs with Protagonists in relations with each other that may be viewed symmetrically'?,Correct
1773741138410ivz5li8cgbi,Is monarchy related to grand duke?,Correct
1773741138410pllxyk7ikhj,Are overcoat from clothes that are dolman jacket?,Correct
1773741138410hav5c4g2hmk,Is runtime related to program?,Correct
1773741138410kp18oqf9t6a,Is gardening related to earthworm?,Correct
1773741138410h472f0raxf,"Is 'terrain' associated with 'field, plain, champaign'?",Correct
1773741138410oeqwi9t2cv,"Is 'probe' associated with 'interrogative, question, interrogation'?",Correct
17737411384108i2pcg35a0q,Are utensils from home that are artefact?,Incorrect
1773741138410w8l7me4f4v,Are hat from clothes that are used for gardening?,Correct
1773741138410xiau1jy4n,Is glass used for photography lenses?,Correct
177374113841090i3xcuz5u,Is fur used for creating stuffed toys?,Incorrect
17737411384100b2oxetin7yo,Is 'Caucasoid' associated with the frame 'Race descriptor - This frame covers LUs that describe the race of a Person'?,Correct
1773741138410pwjypnhi7n,Is 'steering wheel' associated with the frame 'Getting vehicle underway - A Driver prepares a Vehicle for travel by placing it in the normal location for the operation of the vehicle or by detaching it from a place where it was held'?,Correct
1773741138410iqs9exnztfm,Is 'stable' associated with 'structure'?,Correct
1773741138410xym0emsciqc,Are motorcycles from vehicles that can have seat belt?,Incorrect
17737411384108yqb3za0dbn,Are dog from animals that are related with handler?,Correct
1773741138410wcyqzzbuj2n,Are horses from animals that can have collar?,Incorrect
1773741138410lgsuhv5bpq9,Is 'material' associated with 'thing'?,Correct
1773741138410vwwuiutaue8,Is 'escape' associated with the frame 'Avoiding - An Agent avoids an Undesirable situation under certain Circumstances'?,Correct
17737411384105e83pbs480v,Is refill used for replenishing snacks?,Correct
1773741138410mz5aax7z93b,Is fiddling used for experimenting?,Correct
1773741138410gmo887gous6,Is honor related to bestow?,Correct
1773741138410mth4a9svqdk,Is 'pleased' associated with the frame 'Post receiving - The state-of-affairs immediately after the Recipient has come into possession of the Theme offered by the Donor'?,Correct
17737411384109num30xff8p,"Is 'establish' associated with 'stipulation, precondition, condition'?",Correct
1773741138410kadoavqb4bk,"Is 'promising' associated with the frame 'Hiring - An Employer hires an Employee, promising the Employee a certain Compensation in exchange for the performance of a job'?",Correct
17737411384106fl7iq7jndi,Is 'liquefy' associated with the frame 'Change of phase - In this frame a Patient undergoes a change of phase'?,Correct
177374113841024ee5gxrwcz,Is 'activity' associated with 'play'?,Correct
1773741138410vpv0tfztwgr,Is linguistic_transposition related to transposition?,Correct
1773741138410p3rt2xgysya,Are beaker from home that are drinking vessel?,Incorrect
177374113841070fc64tlt7k,Is 'unfilled' associated with 'absence'?,Correct
1773741138410c0w39r4jtl6,Is supermarket used for using loyalty programs?,Correct
17737411384105ldjkcd1krg,"Is 'pirouette' associated with 'terpsichorean, professional dancer, dancer'?",Correct
1773741138410bol56dsdmr5,Is 'describe' associated with 'scene'?,Correct
177374113841077vc6g7j88x,Is 'alternative' associated with 'possibility'?,Correct
1773741138410ti98ao09muo,Are corduroys from clothes that are pantaloon?,Correct
17737411384107xf1sjkqt87,Is snack related to imarti?,Correct
17737411384108qleu4s5ky,Is 'disciplined' associated with the frame 'Law enforcement agency - A law enforcement Agency is tasked by a government with guaranteeing compliance with the laws in a particular Jurisdiction'?,Correct
1773741138410z9sw2l7n50k,Is prophet related to baal?,Correct
1773741138410owz8bd4s32k,"Is 'distinguish' associated with the frame 'Color - A Color serves as a landmark in color-space, either a point-like landmark (e'?",Correct
1773741138410n2jcb4nrxds,Is 'furnish' associated with the frame 'Building subparts - This frame includes words that name subparts of buildings that can be occupied by people'?,Correct
177374113841019v16b167a7,Is equilibrium related to middle?,Correct
1773741138410voujjhx8jnl,Is language policy related to italianization?,Correct
1773741138410et6dhxg1bq,Is 'trusting' associated with the frame 'Personal relationship - The words in this frame have to do with people and the personal Relationships they are or can be a part of'?,Correct
1773741138410xvoln7ujh0q,Are overskirt from clothes that are overskirt?,Correct
1773741138410pzny5gqumd,Is boundary related to sideling?,Correct
1773741138410qpwn6tz1xv,Is 'perception' associated with the frame 'Becoming aware - Words in this frame have to do with a Cognizer adding some Phenomenon to their model of the world'?,Correct
17737411384107cnf3i57kex,Is 'volatile' associated with 'demand'?,Correct
1773741138410t01ycuyc6h,Is 'maintain' associated with the frame 'Containers - This frame covers entities which are prototypically conceived of and created to fulfill the function of containing--i'?,Correct
1773741138410cuwdeqtn9nr,Are pencil from artifacts that are used to write?,Correct
17737411384107qs5unnugl6,"Is 'scale' associated with 'ratio, rate'?",Correct
1773741138410j2wzakvnft,Is relationship related to adulterine?,Correct
1773741138410ksbkgbsvdm,Is hurricane related to waterspout?,Correct
1773741138410vw6vq0wlay,Is 'uninvolved' associated with the frame 'Noncombatant - This frame contains words that denote people who are not participating in a military Conflict'?,Correct
1773741138410jo7olahp8hd,Is 'occupy' associated with the frame 'Invading - The Invader enters a Land in an aggressive attempt to cripple or dominate its people and its government'?,Correct
1773741138410sw8cww2v9ng,Is fireplace used for providing ambiance?,Correct
1773741138410dja2u7ri4w5,"Is 'numb' associated with 'stupor, daze, shock'?",Correct
1773741138410oilywsdrql,Is skylight used for daylight harvesting?,Correct
1773741138410pvislj5rpok,Is payment counter used for customer service point?,Correct
1773741138410epz5paewngt,Is going for run used for setting personal goals?,Correct
1773741138410nqh98xxo7wg,"Is 'disintegrate' associated with the frame 'Breaking apart - A Whole breaks apart into Pieces, resulting in the loss of the Whole (and in most cases, no piece that has a separate function)'?",Correct
1773741138410ga0ceifqiio,Is analytic functions related to riemann sphere?,Correct
1773741138410y5om0jiid5f,Is seeing new used for updating?,Incorrect
1773741138410l48r9d818,"Is 'erect' associated with the frame 'Building - This frame describes assembly or construction actions, where an Agent joins Components together to form a Created entity, which is profiled, and hence the object of the verb'?",Correct
1773741138410vxwmmulf8un,Is 'jaw' associated with 'mouth'?,Correct
1773741138410cqqtn7exyb,Are americano from food that are coffee cappuccino?,Correct
1773741138410deak9i17e2g,Are jacket from clothes that are covering?,Correct
1773741138410dvfe0yvpop,Is deciding criminal s fate used for plea bargaining?,Incorrect
1773741138410d4n9grh7y6,Is frisbee used for disc golf?,Correct
1773741138410ywz7d3c5i6h,Is 'definite' associated with the frame 'Indicating - A Communicator or Medium assigns linguistic meaning to an Unresolved referent thereby identifying the specific actor or entity which fulfills the answer to this question'?,Correct
1773741138410oq5w07gti7p,Is 'necessity' associated with the frame 'Needing - The speaker believes that some state of affairs or entity (the Requirement) must be present in order to cause some other dependent state of affairs to occur (the Dependent)'?,Correct
1773741138410pgw1ka2kjm,"Is 'shift' associated with 'passage, transition'?",Correct
1773741138410390cbaqf5gr,Is porch used for displaying potted plants?,Correct
17737411384103ryqept810a,Is article in magazine used for product reviews?,Correct
1773741138410wm4frijlh9,Is paying bills used for supporting household expenses?,Correct
1773741138410ykwrcfspej,Is 'covert' associated with the frame 'Reveal secret - A Speaker reveals Information that was previously secret to an Addressee'?,Correct
1773741138410lz8deuqomlk,"Is 'register' associated with 'listing, list'?",Correct
1773741138410rw7nsv0top,"Is 'judicious' associated with 'judgement, judgment, mind'?",Correct
1773741138410dgu47qramso,Are windcheater from clothes that are windbreaker?,Correct
17737411384109s4sxwferk9,Is 'trapped' associated with the frame 'Being in captivity - A Theme is held in captivity by an Agent or Cause'?,Correct
1773741138410trj7rv8yqlg,Are carbohydrates from food that are nourishment?,Correct
1773741138410war5siww68,"Is 'liberal' associated with 'party, political party'?",Correct
1773741138410lv8eibppugm,Are hominy bread from food that are hominy?,Correct
177374113841059u61xbkf0o,Is merchant used for e-commerce?,Correct
1773741138410hd3noy9c9yg,Are oat milk from food that are milk?,Correct
1773741138410i4p0c2woogp,"Is 'isolate' associated with the frame 'Being detached - An Item is detached from a Source, or Items are detached from each other'?",Correct
17737411384107fg06tr45dt,Are sunglasses from clothes that can have gad?,Incorrect
17737411384102dhmuk3fqck,"Is 'suit up' associated with 'dress, garb, attire'?",Correct
1773741138410phlj5wi9qd,Is 'record' associated with the frame 'Recording - An Agent sets down in permanent form information about the occurrence of a Phenomenon'?,Correct
